id,group_id,hop_index,n_hops,hop,label,question,answer,source,supporting_title,supporting_sent_id,is_injected_error,split
5a7796f255429967ab105205-error,5a7796f255429967ab105205,1,2,"Named after Vancouver's commuter rail service, the line consisted of Markus Naslund at left wing, Brendan Morrison at centre, and Todd Bertuzzi playing right wing.",0,In what year was the right wing of the West Coast Express born?,1975,hotpotqa,West Coast Express (ice hockey),1,False,validation
5a7796f255429967ab105205-error,5a7796f255429967ab105205,2,2,"Todd Bertuzzi (born February 2, 1977) is a Canadian retired professional ice hockey winger of the National Hockey League (NHL).",1,In what year was the right wing of the West Coast Express born?,1975,hotpotqa,Todd Bertuzzi,0,True,validation
5ae1ac8d5542997f29b3c0fb-clean,5ae1ac8d5542997f29b3c0fb,1,2,"It was published on the day British prime minister Neville Chamberlain returned from Munich in which he pressured Czechoslovakia to cede territory to Nazi Germany, and it was distributed to every member of parliament.",0,From where had Arthur Neville Chamberlain returned when the Europe and the Czechs special was published?,Munich,hotpotqa,Europe and the Czechs,2,False,train
5ae1ac8d5542997f29b3c0fb-clean,5ae1ac8d5542997f29b3c0fb,2,2,"Arthur Neville Chamberlain, ( ; 18 March 1869 – 9 November 1940) was a British Conservative politician who served as Prime Minister of the United Kingdom from May 1937 to May 1940.",0,From where had Arthur Neville Chamberlain returned when the Europe and the Czechs special was published?,Munich,hotpotqa,Neville Chamberlain,0,False,train
5ae1ac8d5542997f29b3c0fb-error,5ae1ac8d5542997f29b3c0fb,1,2,"It was published on the day British prime minister Mark Chamberlain returned from Munich in which he pressured Czechoslovakia to cede territory to Nazi Germany, and it was distributed to every member of parliament.",1,From where had Arthur Neville Chamberlain returned when the Europe and the Czechs special was published?,Munich,hotpotqa,Europe and the Czechs,2,True,train
5ae1ac8d5542997f29b3c0fb-error,5ae1ac8d5542997f29b3c0fb,2,2,"Arthur Neville Chamberlain, ( ; 18 March 1869 – 9 November 1940) was a British Conservative politician who served as Prime Minister of the United Kingdom from May 1937 to May 1940.",0,From where had Arthur Neville Chamberlain returned when the Europe and the Czechs special was published?,Munich,hotpotqa,Neville Chamberlain,0,False,train
5ae141145542997b2ef7d183-clean,5ae141145542997b2ef7d183,1,2,"He illustrated the works of Arthur Conan Doyle, Rudyard Kipling, Hall Caine, Robert Louis Stevenson and Israel Zangwill.",0,George Wylie Hutchinson illustrated the works of which English journalist and short-story writer?,Joseph Rudyard Kipling,hotpotqa,George Wylie Hutchinson,1,False,validation
5ae141145542997b2ef7d183-clean,5ae141145542997b2ef7d183,2,2,"Joseph Rudyard Kipling ( ; 30 December 1865 – 18 January 1936) was an English journalist, short-story writer, poet, and novelist.",0,George Wylie Hutchinson illustrated the works of which English journalist and short-story writer?,Joseph Rudyard Kipling,hotpotqa,Rudyard Kipling,0,False,validation
5ae141145542997b2ef7d183-error,5ae141145542997b2ef7d183,1,2,"He illustrated the works of Arthur Conan Doyle, John Wylie, Hall Caine, Robert Louis Stevenson and Israel Zangwill.",1,George Wylie Hutchinson illustrated the works of which English journalist and short-story writer?,Joseph Rudyard Kipling,hotpotqa,George Wylie Hutchinson,1,True,validation
5ae141145542997b2ef7d183-error,5ae141145542997b2ef7d183,2,2,"Joseph Rudyard Kipling ( ; 30 December 1865 – 18 January 1936) was an English journalist, short-story writer, poet, and novelist.",0,George Wylie Hutchinson illustrated the works of which English journalist and short-story writer?,Joseph Rudyard Kipling,hotpotqa,Rudyard Kipling,0,False,validation
5a714a535542994082a3e77e-clean,5a714a535542994082a3e77e,1,4,Crime Against Joe is a 1956 American film noir crime film directed by Lee Sholem and written by Robert C. Dennis.,0,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Crime Against Joe,0,False,test
5a714a535542994082a3e77e-clean,5a714a535542994082a3e77e,2,4,"The film stars John Bromfield, Julie London, Henry Calvin, Patricia Blair, Joel Ashley and Robert Keys.",0,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Crime Against Joe,1,False,test
5a714a535542994082a3e77e-clean,5a714a535542994082a3e77e,3,4,"The film was released on March 21, 1956, by United Artists.",0,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Crime Against Joe,2,False,test
5a714a535542994082a3e77e-clean,5a714a535542994082a3e77e,4,4,"Henry Calvin (May 25, 1918 – October 6, 1975) was an American actor known for his role as the Spanish soldier, Sergeant Garcia on Walt Disney's live-action television series ""Zorro"" (1957–1959).",0,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Henry Calvin,0,False,test
5a714a535542994082a3e77e-error,5a714a535542994082a3e77e,1,4,The Witness is a 1956 American film noir crime film directed by Lee Sholem and written by Robert C. Dennis.,1,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Crime Against Joe,0,True,test
5a714a535542994082a3e77e-error,5a714a535542994082a3e77e,2,4,"The film stars John Bromfield, Julie London, Henry Calvin, Patricia Blair, Joel Ashley and Robert Keys.",0,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Crime Against Joe,1,False,test
5a714a535542994082a3e77e-error,5a714a535542994082a3e77e,3,4,"The film was released on March 21, 1956, by United Artists.",0,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Crime Against Joe,2,False,test
5a714a535542994082a3e77e-error,5a714a535542994082a3e77e,4,4,"Henry Calvin (May 25, 1918 – October 6, 1975) was an American actor known for his role as the Spanish soldier, Sergeant Garcia on Walt Disney's live-action television series ""Zorro"" (1957–1959).",0,"What film released on March 21, 1956 did the actor who played Sergeant Garcia star in?",Crime Against Joe,hotpotqa,Henry Calvin,0,False,test
5adea3d95542997c77adee95-clean,5adea3d95542997c77adee95,1,2,Against All Enemies is a 2011 spy novel by Tom Clancy and Peter Telep.,0,"Which writer of Against All Enemies was born April 12, 1947?",Tom Clancy,hotpotqa,Against All Enemies (novel),0,False,test
5adea3d95542997c77adee95-clean,5adea3d95542997c77adee95,2,2,"Thomas Leo ""Tom"" Clancy Jr. (April 12, 1947 – October 1, 2013) was an American novelist best known for his technically detailed espionage and military-science story lines set during and after the Cold War.",0,"Which writer of Against All Enemies was born April 12, 1947?",Tom Clancy,hotpotqa,Tom Clancy,0,False,test
5adea3d95542997c77adee95-error,5adea3d95542997c77adee95,1,2,Against All Enemies is a 2012 spy novel by Tom Clancy and Peter Telep.,1,"Which writer of Against All Enemies was born April 12, 1947?",Tom Clancy,hotpotqa,Against All Enemies (novel),0,True,test
5adea3d95542997c77adee95-error,5adea3d95542997c77adee95,2,2,"Thomas Leo ""Tom"" Clancy Jr. (April 12, 1947 – October 1, 2013) was an American novelist best known for his technically detailed espionage and military-science story lines set during and after the Cold War.",0,"Which writer of Against All Enemies was born April 12, 1947?",Tom Clancy,hotpotqa,Tom Clancy,0,False,test
5a8478cd5542992ef85e240d-clean,5a8478cd5542992ef85e240d,1,2,"Past Perfect Future Tense is the first solo album of Norwegian band a-ha's Magne Furuholmen as Magne F. Magne worked in this album with Coldplay members, Will Champion and Guy Berryman, also Travis member, Andy Dunlop.",0,"Past Perfect Future Tense is the first solo album of Norwegian band a-ha's Magne Furuholmen,  better known to music fans by what stage name?",Mags,hotpotqa,Past Perfect Future Tense,0,False,validation
5a8478cd5542992ef85e240d-clean,5a8478cd5542992ef85e240d,2,2,"Furuholmen, better known to music fans by his stage name Mags, is the keyboardist of the synthpop/rock band A-ha, and co-wrote many of the band's hits including ""Take on Me"", ""Stay on These Roads"", ""Manhattan Skyline"", ""Cry Wolf"", ""Forever Not Yours"", ""Analogue (All I Want)"", and ""Foot of the Mountain"".",0,"Past Perfect Future Tense is the first solo album of Norwegian band a-ha's Magne Furuholmen,  better known to music fans by what stage name?",Mags,hotpotqa,Magne Furuholmen,1,False,validation
5a8478cd5542992ef85e240d-error,5a8478cd5542992ef85e240d,1,2,"Past Perfect Future Tense is the first solo album of Norwegian band a-ha's Paul Waaktaar-Savoy as Magne F. Magne worked in this album with Coldplay members, Will Champion and Guy Berryman, also Travis member, Andy Dunlop.",1,"Past Perfect Future Tense is the first solo album of Norwegian band a-ha's Magne Furuholmen,  better known to music fans by what stage name?",Mags,hotpotqa,Past Perfect Future Tense,0,True,validation
5a8478cd5542992ef85e240d-error,5a8478cd5542992ef85e240d,2,2,"Furuholmen, better known to music fans by his stage name Mags, is the keyboardist of the synthpop/rock band A-ha, and co-wrote many of the band's hits including ""Take on Me"", ""Stay on These Roads"", ""Manhattan Skyline"", ""Cry Wolf"", ""Forever Not Yours"", ""Analogue (All I Want)"", and ""Foot of the Mountain"".",0,"Past Perfect Future Tense is the first solo album of Norwegian band a-ha's Magne Furuholmen,  better known to music fans by what stage name?",Mags,hotpotqa,Magne Furuholmen,1,False,validation
5a77304d55429972597f1485-clean,5a77304d55429972597f1485,1,3,"Big Mouth is an American adult animated sitcom co-created by Nick Kroll, Andrew Goldberg, Mark Levin, and Jennifer Flackett based on Kroll and Goldberg's teenage years growing up in the suburbs of New York City, with Kroll voicing his fictional self.",0,"Andrew Goldberg, Mark Levin, and Jennifer Flackett starred alongside which star of the FX comedy series The League?",Nick Kroll,hotpotqa,Big Mouth (TV series),0,False,test
5a77304d55429972597f1485-clean,5a77304d55429972597f1485,2,3,"Nicholas Kroll (born June 5, 1978) is an American actor, comedian, writer, and producer.",0,"Andrew Goldberg, Mark Levin, and Jennifer Flackett starred alongside which star of the FX comedy series The League?",Nick Kroll,hotpotqa,Nick Kroll,0,False,test
5a77304d55429972597f1485-clean,5a77304d55429972597f1485,3,3,"He is best known for his role as Rodney Ruxin in the FX/FXX comedy series ""The League"", and for creating and starring in the Comedy Central series ""Kroll Show"".",0,"Andrew Goldberg, Mark Levin, and Jennifer Flackett starred alongside which star of the FX comedy series The League?",Nick Kroll,hotpotqa,Nick Kroll,1,False,test
5a77304d55429972597f1485-error,5a77304d55429972597f1485,1,3,"Big Mouth is an American adult animated sitcom co-created by Chris Parnell, Andrew Goldberg, Mark Levin, and Jennifer Flackett based on Kroll and Goldberg's teenage years growing up in the suburbs of New York City, with Kroll voicing his fictional self.",1,"Andrew Goldberg, Mark Levin, and Jennifer Flackett starred alongside which star of the FX comedy series The League?",Nick Kroll,hotpotqa,Big Mouth (TV series),0,True,test
5a77304d55429972597f1485-error,5a77304d55429972597f1485,2,3,"Nicholas Kroll (born June 5, 1978) is an American actor, comedian, writer, and producer.",0,"Andrew Goldberg, Mark Levin, and Jennifer Flackett starred alongside which star of the FX comedy series The League?",Nick Kroll,hotpotqa,Nick Kroll,0,False,test
5a77304d55429972597f1485-error,5a77304d55429972597f1485,3,3,"He is best known for his role as Rodney Ruxin in the FX/FXX comedy series ""The League"", and for creating and starring in the Comedy Central series ""Kroll Show"".",0,"Andrew Goldberg, Mark Levin, and Jennifer Flackett starred alongside which star of the FX comedy series The League?",Nick Kroll,hotpotqa,Nick Kroll,1,False,test
5a8578d05542994c784ddb19-clean,5a8578d05542994c784ddb19,1,3,"The Luchagors is the self-titled only studio album by American punk rock band The Luchagors fronted by professional wrestler Amy Dumas, known professionally as Lita, and her former boyfriend Shane Morton.",0,"Amy Dumas, known professionally as Lita was inducted in the WWE Hall of fame in 2014 and previously fronted what American Punk  Rock Band?",The Luchagors,hotpotqa,The Luchagors (album),0,False,train
5a8578d05542994c784ddb19-clean,5a8578d05542994c784ddb19,2,3,"It was released on compact disc and digitally through their official website on September 11, 2007.",0,"Amy Dumas, known professionally as Lita was inducted in the WWE Hall of fame in 2014 and previously fronted what American Punk  Rock Band?",The Luchagors,hotpotqa,The Luchagors (album),1,False,train
5a8578d05542994c784ddb19-clean,5a8578d05542994c784ddb19,3,3,She was inducted into the WWE Hall of Fame in 2014.,0,"Amy Dumas, known professionally as Lita was inducted in the WWE Hall of fame in 2014 and previously fronted what American Punk  Rock Band?",The Luchagors,hotpotqa,Lita (wrestler),2,False,train
5a8578d05542994c784ddb19-error,5a8578d05542994c784ddb19,1,3,"The Luchagors is the self-titled only studio album by American punk rock band The Luchagors fronted by professional wrestler Amy Dumas, known professionally as Darby Crash, and her former boyfriend Shane Morton.",1,"Amy Dumas, known professionally as Lita was inducted in the WWE Hall of fame in 2014 and previously fronted what American Punk  Rock Band?",The Luchagors,hotpotqa,The Luchagors (album),0,True,train
